Metadata_JCP2022,Metadata_NCBI_Gene_ID,Metadata_Symbol
JCP2022_804675,4835,NQO2
JCP2022_804676,190,NR0B1
JCP2022_804677,8431,NR0B2
JCP2022_804678,9572,NR1D1
JCP2022_804679,9975,NR1D2
JCP2022_804680,7376,NR1H2
JCP2022_804681,10062,NR1H3
JCP2022_804682,9971,NR1H4
JCP2022_804683,8856,NR1I2
JCP2022_804684,9970,NR1I3
JCP2022_804685,7181,NR2C1
JCP2022_804686,7182,NR2C2
JCP2022_804687,7101,NR2E1
JCP2022_804688,10002,NR2E3
JCP2022_804689,7025,NR2F1
JCP2022_804690,7026,NR2F2
JCP2022_804691,2063,NR2F6
JCP2022_804692,2908,NR3C1
JCP2022_804693,4306,NR3C2
JCP2022_804694,3164,NR4A1
JCP2022_804695,4929,NR4A2
JCP2022_804696,8013,NR4A3
JCP2022_804697,2494,NR5A2
JCP2022_804698,2649,NR6A1
JCP2022_804699,4893,NRAS
JCP2022_804700,29982,NRBF2
JCP2022_804701,29959,NRBP1
JCP2022_804702,340371,NRBP2
JCP2022_804703,4898,NRDC
JCP2022_804704,4899,NRF1
JCP2022_804705,3084,NRG1
JCP2022_804706,9542,NRG2
JCP2022_804707,4900,NRGN
JCP2022_804708,8204,NRIP1
JCP2022_804709,203447,NRK
JCP2022_804710,4901,NRL
JCP2022_804711,8829,NRP1
JCP2022_804712,8828,NRP2
JCP2022_804713,64324,NSD1
JCP2022_804714,50814,NSDHL
JCP2022_804715,4905,NSF
JCP2022_804716,197370,NSMCE1
JCP2022_804717,286053,NSMCE2
JCP2022_804718,55695,NSUN5
JCP2022_804719,221078,NSUN6
JCP2022_804720,30833,NT5C
JCP2022_804721,84618,NT5C1A
JCP2022_804722,93034,NT5C1B
JCP2022_804723,22978,NT5C2
JCP2022_804724,51251,NT5C3A
JCP2022_804725,4907,NT5E
JCP2022_804726,56953,NT5M
JCP2022_804727,4908,NTF3
JCP2022_804728,4909,NTF4
JCP2022_804729,4913,NTHL1
JCP2022_804730,4914,NTRK1
JCP2022_804731,4915,NTRK2
JCP2022_804732,4916,NTRK3
JCP2022_804733,4922,NTS
JCP2022_804734,4923,NTSR1
JCP2022_804735,23620,NTSR2
JCP2022_804736,9891,NUAK1
JCP2022_804737,81788,NUAK2
JCP2022_804738,4682,NUBP1
JCP2022_804739,10101,NUBP2
JCP2022_804740,170685,NUDT10
JCP2022_804741,55190,NUDT11
JCP2022_804742,83594,NUDT12
JCP2022_804743,25961,NUDT13
JCP2022_804744,256281,NUDT14
JCP2022_804745,55270,NUDT15
JCP2022_804746,318,NUDT2
JCP2022_804747,11165,NUDT3
JCP2022_804748,11163,NUDT4
JCP2022_804749,11164,NUDT5
JCP2022_804750,11162,NUDT6
JCP2022_804751,53343,NUDT9
JCP2022_804752,9972,NUP153
JCP2022_804753,8021,NUP214
JCP2022_804754,4928,NUP98
JCP2022_804755,26471,NUPR1
JCP2022_804756,10204,NUTF2
JCP2022_804757,10482,NXF1
JCP2022_804758,56000,NXF3
JCP2022_804759,64359,NXN
JCP2022_804760,115861,NXNL1
JCP2022_804761,29107,NXT1
JCP2022_804762,55916,NXT2
JCP2022_804763,4938,OAS1
JCP2022_804764,4939,OAS2
JCP2022_804765,4940,OAS3
JCP2022_804766,8638,OASL
JCP2022_804767,4942,OAT
JCP2022_804768,4946,OAZ1
JCP2022_804769,4947,OAZ2
JCP2022_804770,51686,OAZ3
JCP2022_804771,29989,OBP2B
JCP2022_804772,84033,OBSCN
JCP2022_804773,729330,OC90
JCP2022_804774,4948,OCA2
JCP2022_804775,4952,OCRL
JCP2022_804776,4953,ODC1
JCP2022_804777,8481,OFD1
JCP2022_804778,4967,OGDH
JCP2022_804779,55753,OGDHL
JCP2022_804780,79701,OGFOD3
JCP2022_804781,11054,OGFR
JCP2022_804782,4968,OGG1
JCP2022_804783,8473,OGT
JCP2022_804784,170392,OIT3
JCP2022_804785,55301,OLAH
JCP2022_804786,169611,OLFML2A
JCP2022_804787,116448,OLIG1
JCP2022_804788,10215,OLIG2
JCP2022_804789,167826,OLIG3
JCP2022_804790,4973,OLR1
JCP2022_804791,115209,OMA1
JCP2022_804792,4974,OMG
JCP2022_804793,3175,ONECUT1
JCP2022_804794,9480,ONECUT2
JCP2022_804795,390874,ONECUT3
JCP2022_804796,4976,OPA1
JCP2022_804797,80207,OPA3
JCP2022_804798,4978,OPCML
JCP2022_804799,26873,OPLAH
JCP2022_804800,5956,OPN1LW
JCP2022_804801,611,OPN1SW
JCP2022_804802,23596,OPN3
JCP2022_804803,94233,OPN4
JCP2022_804804,221391,OPN5
JCP2022_804805,4985,OPRD1
JCP2022_804806,4986,OPRK1
JCP2022_804807,4987,OPRL1
JCP2022_804808,4988,OPRM1
JCP2022_804809,8383,OR1A1
JCP2022_804810,84876,ORAI1
JCP2022_804811,80228,ORAI2
JCP2022_804812,93129,ORAI3
JCP2022_804813,5007,OSBP
JCP2022_804814,114884,OSBPL10
JCP2022_804815,114876,OSBPL1A
JCP2022_804816,9180,OSMR
JCP2022_804817,130497,OSR1
JCP2022_804818,116039,OSR2
JCP2022_804819,28962,OSTM1
JCP2022_804820,5009,OTC
JCP2022_804821,340990,OTOG
JCP2022_804822,23440,OTP
JCP2022_804823,55611,OTUB1
JCP2022_804824,78990,OTUB2
JCP2022_804825,220213,OTUD1
JCP2022_804826,23252,OTUD3
JCP2022_804827,54726,OTUD4
JCP2022_804828,55593,OTUD5
JCP2022_804829,51633,OTUD6B
JCP2022_804830,161725,OTUD7A
JCP2022_804831,56957,OTUD7B
JCP2022_804832,90268,OTULIN
JCP2022_804833,5013,OTX1
JCP2022_804834,5015,OTX2
JCP2022_804835,124641,OVCA2
JCP2022_804836,341350,OVCH1
JCP2022_804837,341277,OVCH2
JCP2022_804838,5016,OVGP1
JCP2022_804839,5017,OVOL1
JCP2022_804840,58495,OVOL2
JCP2022_804841,5019,OXCT1
JCP2022_804842,64064,OXCT2
JCP2022_804843,165140,OXER1
JCP2022_804844,27199,OXGR1
JCP2022_804845,92106,OXNAD1
JCP2022_804846,9943,OXSR1
JCP2022_804847,5021,OXTR
JCP2022_804848,5023,P2RX1
JCP2022_804849,22953,P2RX2
JCP2022_804850,5024,P2RX3
JCP2022_804851,5025,P2RX4
JCP2022_804852,5026,P2RX5
JCP2022_804853,9127,P2RX6
JCP2022_804854,5027,P2RX7
JCP2022_804855,5028,P2RY1
JCP2022_804856,27334,P2RY10
JCP2022_804857,5032,P2RY11
JCP2022_804858,64805,P2RY12
JCP2022_804859,53829,P2RY13
JCP2022_804860,9934,P2RY14
JCP2022_804861,5029,P2RY2
JCP2022_804862,5030,P2RY4
JCP2022_804863,5031,P2RY6
JCP2022_804864,64175,P3H1
JCP2022_804865,55214,P3H2
JCP2022_804866,10536,P3H3
JCP2022_804867,5033,P4HA1
JCP2022_804868,8974,P4HA2
JCP2022_804869,283208,P4HA3
JCP2022_804870,5034,P4HB
JCP2022_804871,54681,P4HTM
JCP2022_804872,5036,PA2G4
JCP2022_804873,80227,PAAF1
JCP2022_804874,26986,PABPC1
JCP2022_804875,29993,PACSIN1
JCP2022_804876,11252,PACSIN2
JCP2022_804877,29763,PACSIN3
JCP2022_804878,29943,PADI1
JCP2022_804879,11240,PADI2
JCP2022_804880,51702,PADI3
JCP2022_804881,23569,PADI4
JCP2022_804882,353238,PADI6
JCP2022_804883,5048,PAFAH1B1
JCP2022_804884,5049,PAFAH1B2
JCP2022_804885,5050,PAFAH1B3
JCP2022_804886,5051,PAFAH2
JCP2022_804887,5053,PAH
JCP2022_804888,10606,PAICS
JCP2022_804889,10605,PAIP1
JCP2022_804890,51247,PAIP2
JCP2022_804891,5058,PAK1
JCP2022_804892,5062,PAK2
JCP2022_804893,5063,PAK3
JCP2022_804894,10298,PAK4
JCP2022_804895,56924,PAK6
JCP2022_804896,57144,PAK7
JCP2022_804897,27143,PALD1
JCP2022_804898,5066,PAM
JCP2022_804899,25891,PAMR1
JCP2022_804900,9924,PAN2
JCP2022_804901,53354,PANK1
JCP2022_804902,80025,PANK2
JCP2022_804903,79646,PANK3
JCP2022_804904,55229,PANK4
JCP2022_804905,24145,PANX1
JCP2022_804906,56666,PANX2
JCP2022_804907,116337,PANX3
JCP2022_804908,196743,PAOX
JCP2022_804909,64282,PAPD5
JCP2022_804910,11044,PAPD7
JCP2022_804911,10914,PAPOLA
JCP2022_804912,56903,PAPOLB
JCP2022_804913,64895,PAPOLG
JCP2022_804914,5069,PAPPA
JCP2022_804915,60676,PAPPA2
JCP2022_804916,9061,PAPSS1
JCP2022_804917,9060,PAPSS2
JCP2022_804918,8505,PARG
JCP2022_804919,5071,PARK2
JCP2022_804920,11315,PARK7
JCP2022_804921,55486,PARL
JCP2022_804922,5073,PARN
JCP2022_804923,142,PARP1
JCP2022_804924,57097,PARP11
JCP2022_804925,54625,PARP14
JCP2022_804926,10038,PARP2
JCP2022_804927,10039,PARP3
JCP2022_804928,143,PARP4
JCP2022_804929,23178,PASK
JCP2022_804930,23598,PATZ1
JCP2022_804931,5074,PAWR
JCP2022_804932,5075,PAX1
JCP2022_804933,5076,PAX2
JCP2022_804934,5077,PAX3
JCP2022_804935,5078,PAX4
JCP2022_804936,5079,PAX5
JCP2022_804937,5080,PAX6
JCP2022_804938,5081,PAX7
JCP2022_804939,7849,PAX8
JCP2022_804940,5083,PAX9
JCP2022_804941,55872,PBK
JCP2022_804942,5087,PBX1
JCP2022_804943,5089,PBX2
JCP2022_804944,5090,PBX3
JCP2022_804945,80714,PBX4
JCP2022_804946,57326,PBXIP1
JCP2022_804947,5092,PCBD1
JCP2022_804948,84105,PCBD2
JCP2022_804949,5093,PCBP1
JCP2022_804950,5094,PCBP2
JCP2022_804951,5095,PCCA
JCP2022_804952,5096,PCCB
JCP2022_804953,65217,PCDH15
JCP2022_804954,84759,PCGF1
JCP2022_804955,7703,PCGF2
JCP2022_804956,10336,PCGF3
JCP2022_804957,84333,PCGF5
JCP2022_804958,84108,PCGF6
JCP2022_804959,5105,PCK1
JCP2022_804960,5106,PCK2
JCP2022_804961,5108,PCM1
JCP2022_804962,5110,PCMT1
JCP2022_804963,115294,PCMTD1
JCP2022_804964,55251,PCMTD2
JCP2022_804965,5111,PCNA
JCP2022_804966,5122,PCSK1
JCP2022_804967,5126,PCSK2
JCP2022_804968,54760,PCSK4
JCP2022_804969,5125,PCSK5
JCP2022_804970,5046,PCSK6
JCP2022_804971,9159,PCSK7
JCP2022_804972,255738,PCSK9
JCP2022_804973,51449,PCYOX1
JCP2022_804974,5130,PCYT1A
JCP2022_804975,9468,PCYT1B
JCP2022_804976,5833,PCYT2
JCP2022_804977,5132,PDC
JCP2022_804978,5134,PDCD2
JCP2022_804979,10016,PDCD6
JCP2022_804980,5082,PDCL
JCP2022_804981,347862,PDDC1
JCP2022_804982,10846,PDE10A
JCP2022_804983,50940,PDE11A
JCP2022_804984,5136,PDE1A
JCP2022_804985,5153,PDE1B
JCP2022_804986,5137,PDE1C
JCP2022_804987,5138,PDE2A
JCP2022_804988,5139,PDE3A
JCP2022_804989,5140,PDE3B
JCP2022_804990,5141,PDE4A
JCP2022_804991,5142,PDE4B
JCP2022_804992,5143,PDE4C
JCP2022_804993,5144,PDE4D
JCP2022_804994,8654,PDE5A
JCP2022_804995,5145,PDE6A
JCP2022_804996,5158,PDE6B
JCP2022_804997,5146,PDE6C
JCP2022_804998,5147,PDE6D
JCP2022_804999,5148,PDE6G
JCP2022_805000,5149,PDE6H
JCP2022_805001,5150,PDE7A
JCP2022_805002,27115,PDE7B
JCP2022_805003,5151,PDE8A
JCP2022_805004,8622,PDE8B
JCP2022_805005,5152,PDE9A
JCP2022_805006,64146,PDF
JCP2022_805007,5154,PDGFA
JCP2022_805008,5155,PDGFB
JCP2022_805009,5156,PDGFRA
JCP2022_805010,5159,PDGFRB
JCP2022_805011,5157,PDGFRL
JCP2022_805012,5160,PDHA1
JCP2022_805013,5161,PDHA2
JCP2022_805014,5162,PDHB
JCP2022_805015,8050,PDHX
JCP2022_805016,64714,PDIA2
JCP2022_805017,9601,PDIA4
JCP2022_805018,10954,PDIA5
JCP2022_805019,10130,PDIA6
JCP2022_805020,149420,PDIK1L
JCP2022_805021,5163,PDK1
JCP2022_805022,5164,PDK2
JCP2022_805023,5165,PDK3
JCP2022_805024,5166,PDK4
JCP2022_805025,9124,PDLIM1
JCP2022_805026,54704,PDP1
JCP2022_805027,57546,PDP2
JCP2022_805028,5170,PDPK1
JCP2022_805029,55066,PDPR
JCP2022_805030,23590,PDSS1
JCP2022_805031,57107,PDSS2
JCP2022_805032,3651,PDX1
JCP2022_805033,8566,PDXK
JCP2022_805034,57026,PDXP
JCP2022_805035,5174,PDZK1
JCP2022_805036,23024,PDZRN3
JCP2022_805037,29951,PDZRN4
JCP2022_805038,8682,PEA15
JCP2022_805039,79834,PEAK1
JCP2022_805040,55825,PECR
JCP2022_805041,5178,PEG3
JCP2022_805042,57162,PELI1
JCP2022_805043,57161,PELI2
JCP2022_805044,246330,PELI3
JCP2022_805045,10400,PEMT
JCP2022_805046,5184,PEPD
JCP2022_805047,5189,PEX1
JCP2022_805048,5192,PEX10
JCP2022_805049,5193,PEX12
JCP2022_805050,5194,PEX13
JCP2022_805051,5828,PEX2
JCP2022_805052,5830,PEX5
JCP2022_805053,5190,PEX6
JCP2022_805054,5191,PEX7
JCP2022_805055,5198,PFAS
JCP2022_805056,5207,PFKFB1
JCP2022_805057,5208,PFKFB2
JCP2022_805058,5209,PFKFB3
JCP2022_805059,5210,PFKFB4
JCP2022_805060,5211,PFKL
JCP2022_805061,5213,PFKM
JCP2022_805062,5214,PFKP
JCP2022_805063,5222,PGA5
JCP2022_805064,5223,PGAM1
JCP2022_805065,5224,PGAM2
JCP2022_805066,441531,PGAM4
JCP2022_805067,192111,PGAM5
JCP2022_805068,80055,PGAP1
JCP2022_805069,5225,PGC
JCP2022_805070,5226,PGD
JCP2022_805071,5228,PGF
JCP2022_805072,5229,PGGT1B
JCP2022_805073,5230,PGK1
JCP2022_805074,5232,PGK2
JCP2022_805075,25796,PGLS
JCP2022_805076,8993,PGLYRP1
JCP2022_805077,114770,PGLYRP2
JCP2022_805078,114771,PGLYRP3
JCP2022_805079,57115,PGLYRP4
JCP2022_805080,5236,PGM1
JCP2022_805081,55276,PGM2
JCP2022_805082,283209,PGM2L1
JCP2022_805083,5238,PGM3
JCP2022_805084,5239,PGM5
JCP2022_805085,283871,PGP
JCP2022_805086,54858,PGPEP1
JCP2022_805087,145814,PGPEP1L
JCP2022_805088,5241,PGR
JCP2022_805089,10857,PGRMC1
JCP2022_805090,9489,PGS1
JCP2022_805091,5245,PHB
JCP2022_805092,11331,PHB2
JCP2022_805093,1912,PHC2
JCP2022_805094,5251,PHEX
JCP2022_805095,5252,PHF1
JCP2022_805096,55274,PHF10
JCP2022_805097,51131,PHF11
JCP2022_805098,148479,PHF13
JCP2022_805099,9678,PHF14
JCP2022_805100,26147,PHF19
JCP2022_805101,5253,PHF2
JCP2022_805102,51230,PHF20
JCP2022_805103,51105,PHF20L1
JCP2022_805104,51317,PHF21A
JCP2022_805105,112885,PHF21B
JCP2022_805106,79142,PHF23
JCP2022_805107,23469,PHF3
JCP2022_805108,84844,PHF5A
JCP2022_805109,84295,PHF6
JCP2022_805110,51533,PHF7
JCP2022_805111,23133,PHF8
JCP2022_805112,26227,PHGDH
JCP2022_805113,5255,PHKA1
JCP2022_805114,5256,PHKA2
JCP2022_805115,5257,PHKB
JCP2022_805116,5260,PHKG1
JCP2022_805117,5261,PHKG2
JCP2022_805118,23239,PHLPP1
JCP2022_805119,23035,PHLPP2
JCP2022_805120,401,PHOX2A
JCP2022_805121,8929,PHOX2B
JCP2022_805122,29085,PHPT1
JCP2022_805123,10745,PHTF1
JCP2022_805124,5264,PHYH
JCP2022_805125,254295,PHYHD1
JCP2022_805126,85007,PHYKPL
JCP2022_805127,55361,PI4K2A
JCP2022_805128,55300,PI4K2B
JCP2022_805129,5297,PI4KA
JCP2022_805130,5298,PI4KB
JCP2022_805131,8554,PIAS1
JCP2022_805132,9063,PIAS2
JCP2022_805133,10401,PIAS3
JCP2022_805134,51588,PIAS4
JCP2022_805135,9463,PICK1
JCP2022_805136,55367,PIDD1
JCP2022_805137,9780,PIEZO1
JCP2022_805138,63895,PIEZO2
JCP2022_805139,5277,PIGA
JCP2022_805140,9488,PIGB
JCP2022_805141,5279,PIGC
JCP2022_805142,5281,PIGF
JCP2022_805143,5283,PIGH
JCP2022_805144,10026,PIGK
JCP2022_805145,9487,PIGL
JCP2022_805146,93183,PIGM
JCP2022_805147,23556,PIGN
JCP2022_805148,84720,PIGO
JCP2022_805149,5284,PIGR
JCP2022_805150,128869,PIGU
JCP2022_805151,80235,PIGZ
JCP2022_805152,118788,PIK3AP1
JCP2022_805153,5286,PIK3C2A
JCP2022_805154,5288,PIK3C2G
JCP2022_805155,5289,PIK3C3
JCP2022_805156,5290,PIK3CA
JCP2022_805157,5291,PIK3CB
JCP2022_805158,5293,PIK3CD
JCP2022_805159,5294,PIK3CG
JCP2022_805160,5295,PIK3R1
JCP2022_805161,5296,PIK3R2
JCP2022_805162,8503,PIK3R3
JCP2022_805163,30849,PIK3R4
JCP2022_805164,23533,PIK3R5
JCP2022_805165,146850,PIK3R6
JCP2022_805166,200576,PIKFYVE
JCP2022_805167,5292,PIM1
JCP2022_805168,11040,PIM2
JCP2022_805169,415116,PIM3
JCP2022_805170,5300,PIN1
JCP2022_805171,5303,PIN4
JCP2022_805172,65018,PINK1
JCP2022_805173,5305,PIP4K2A
JCP2022_805174,8396,PIP4K2B
JCP2022_805175,79837,PIP4K2C
JCP2022_805176,8394,PIP5K1A
JCP2022_805177,8395,PIP5K1B
JCP2022_805178,23396,PIP5K1C
JCP2022_805179,138429,PIP5KL1
JCP2022_805180,51268,PIPOX
JCP2022_805181,8544,PIR
JCP2022_805182,23761,PISD
JCP2022_805183,5306,PITPNA
JCP2022_805184,9600,PITPNM1
JCP2022_805185,57605,PITPNM2
JCP2022_805186,83394,PITPNM3
JCP2022_805187,10531,PITRM1
JCP2022_805188,5307,PITX1
JCP2022_805189,5308,PITX2
JCP2022_805190,5309,PITX3
JCP2022_805191,9271,PIWIL1
JCP2022_805192,55124,PIWIL2
JCP2022_805193,64219,PJA1
JCP2022_805194,9867,PJA2
JCP2022_805195,5310,PKD1
JCP2022_805196,168507,PKD1L1
JCP2022_805197,114780,PKD1L2
JCP2022_805198,342372,PKD1L3
JCP2022_805199,5311,PKD2
JCP2022_805200,9033,PKD2L1
JCP2022_805201,27039,PKD2L2
JCP2022_805202,91461,PKDCC
JCP2022_805203,10343,PKDREJ
JCP2022_805204,5569,PKIA
JCP2022_805205,5570,PKIB
JCP2022_805206,11142,PKIG
JCP2022_805207,5313,PKLR
JCP2022_805208,5315,PKM
JCP2022_805209,9088,PKMYT1
JCP2022_805210,5585,PKN1
JCP2022_805211,5586,PKN2
JCP2022_805212,29941,PKN3
JCP2022_805213,5316,PKNOX1
JCP2022_805214,63876,PKNOX2
JCP2022_805215,51365,PLA1A
JCP2022_805216,8399,PLA2G10
JCP2022_805217,81579,PLA2G12A
JCP2022_805218,23659,PLA2G15
JCP2022_805219,5319,PLA2G1B
JCP2022_805220,5320,PLA2G2A
JCP2022_805221,26279,PLA2G2D
JCP2022_805222,30814,PLA2G2E
JCP2022_805223,64600,PLA2G2F
JCP2022_805224,50487,PLA2G3
JCP2022_805225,5321,PLA2G4A
JCP2022_805226,8605,PLA2G4C
JCP2022_805227,283748,PLA2G4D
JCP2022_805228,123745,PLA2G4E
JCP2022_805229,255189,PLA2G4F
JCP2022_805230,5322,PLA2G5
JCP2022_805231,8398,PLA2G6
JCP2022_805232,7941,PLA2G7
JCP2022_805233,22925,PLA2R1
JCP2022_805234,9373,PLAA
JCP2022_805235,5324,PLAG1
JCP2022_805236,5325,PLAGL1
JCP2022_805237,5326,PLAGL2
JCP2022_805238,5327,PLAT
JCP2022_805239,5328,PLAU
JCP2022_805240,151056,PLB1
JCP2022_805241,196463,PLBD2
JCP2022_805242,23236,PLCB1
JCP2022_805243,5330,PLCB2
JCP2022_805244,5331,PLCB3
JCP2022_805245,5332,PLCB4
JCP2022_805246,5333,PLCD1
JCP2022_805247,113026,PLCD3
JCP2022_805248,84812,PLCD4
JCP2022_805249,51196,PLCE1
JCP2022_805250,5335,PLCG1
JCP2022_805251,5336,PLCG2
JCP2022_805252,23007,PLCH1
JCP2022_805253,9651,PLCH2
JCP2022_805254,5334,PLCL1
JCP2022_805255,23228,PLCL2
JCP2022_805256,257068,PLCXD2
JCP2022_805257,89869,PLCZ1
JCP2022_805258,5337,PLD1
JCP2022_805259,5338,PLD2
JCP2022_805260,23646,PLD3
JCP2022_805261,122618,PLD4
JCP2022_805262,200150,PLD5
JCP2022_805263,5340,PLG
JCP2022_805264,5347,PLK1
JCP2022_805265,10769,PLK2
JCP2022_805266,1263,PLK3
JCP2022_805267,10733,PLK4
JCP2022_805268,126520,PLK5
JCP2022_805269,5351,PLOD1
JCP2022_805270,5352,PLOD2
JCP2022_805271,8985,PLOD3
JCP2022_805272,8611,PLPP1
JCP2022_805273,8612,PLPP2
JCP2022_805274,8613,PLPP3
JCP2022_805275,196051,PLPP4
JCP2022_805276,84513,PLPP5
JCP2022_805277,403313,PLPP6
JCP2022_805278,84814,PLPP7
JCP2022_805279,64748,PLPPR2
JCP2022_805280,9890,PLPPR4
JCP2022_805281,5356,PLRG1
JCP2022_805282,5359,PLSCR1
JCP2022_805283,57047,PLSCR2
JCP2022_805284,57048,PLSCR3
JCP2022_805285,57088,PLSCR4
JCP2022_805286,5360,PLTP
JCP2022_805287,5361,PLXNA1
JCP2022_805288,55558,PLXNA3
JCP2022_805289,91584,PLXNA4
JCP2022_805290,5364,PLXNB1
JCP2022_805291,148811,PM20D1
JCP2022_805292,135293,PM20D2
JCP2022_805293,6490,PMEL
JCP2022_805294,5371,PML
JCP2022_805295,5372,PMM1
JCP2022_805296,5373,PMM2
JCP2022_805297,5375,PMP2
JCP2022_805298,23203,PMPCA
JCP2022_805299,9512,PMPCB
JCP2022_805300,5378,PMS1
JCP2022_805301,5395,PMS2
JCP2022_805302,10654,PMVK
JCP2022_805303,139728,PNCK
JCP2022_805304,25953,PNKD
JCP2022_805305,11284,PNKP
JCP2022_805306,5406,PNLIP
JCP2022_805307,5407,PNLIPRP1
JCP2022_805308,5408,PNLIPRP2
JCP2022_805309,119548,PNLIPRP3
JCP2022_805310,5409,PNMT
JCP2022_805311,4860,PNP
JCP2022_805312,285848,PNPLA1
JCP2022_805313,8228,PNPLA4
JCP2022_805314,10908,PNPLA6
JCP2022_805315,375775,PNPLA7
JCP2022_805316,50640,PNPLA8
JCP2022_805317,55163,PNPO
JCP2022_805318,87178,PNPT1
JCP2022_805319,23509,POFUT1
JCP2022_805320,23126,POGZ
JCP2022_805321,5422,POLA1
JCP2022_805322,23649,POLA2
JCP2022_805323,5423,POLB
JCP2022_805324,5424,POLD1
JCP2022_805325,5425,POLD2
JCP2022_805326,57804,POLD4
JCP2022_805327,5426,POLE
JCP2022_805328,5427,POLE2
JCP2022_805329,54107,POLE3
JCP2022_805330,56655,POLE4
JCP2022_805331,5428,POLG
JCP2022_805332,11232,POLG2
JCP2022_805333,5429,POLH
JCP2022_805334,51426,POLK
JCP2022_805335,27343,POLL
JCP2022_805336,353497,POLN
JCP2022_805337,10721,POLQ
JCP2022_805338,25885,POLR1A
JCP2022_805339,84172,POLR1B
JCP2022_805340,9533,POLR1C
JCP2022_805341,51082,POLR1D
JCP2022_805342,5430,POLR2A
JCP2022_805343,5431,POLR2B
JCP2022_805344,5432,POLR2C
JCP2022_805345,5433,POLR2D
JCP2022_805346,5434,POLR2E
JCP2022_805347,5435,POLR2F
JCP2022_805348,5436,POLR2G
JCP2022_805349,5437,POLR2H
JCP2022_805350,5438,POLR2I
JCP2022_805351,5439,POLR2J
JCP2022_805352,5440,POLR2K
JCP2022_805353,5441,POLR2L
JCP2022_805354,11128,POLR3A
JCP2022_805355,55703,POLR3B
JCP2022_805356,661,POLR3D
JCP2022_805357,55718,POLR3E
JCP2022_805358,10622,POLR3G
JCP2022_805359,171568,POLR3H
JCP2022_805360,51728,POLR3K
JCP2022_805361,5442,POLRMT
JCP2022_805362,84197,POMK
JCP2022_805363,51371,POMP
JCP2022_805364,10585,POMT1
JCP2022_805365,29954,POMT2
JCP2022_805366,5444,PON1
JCP2022_805367,5445,PON2
JCP2022_805368,5446,PON3
JCP2022_805369,10775,POP4
JCP2022_805370,10248,POP7
JCP2022_805371,5447,POR
JCP2022_805372,64840,PORCN
JCP2022_805373,25913,POT1
JCP2022_805374,5449,POU1F1
JCP2022_805375,5450,POU2AF1
JCP2022_805376,5451,POU2F1
JCP2022_805377,5452,POU2F2
JCP2022_805378,25833,POU2F3
JCP2022_805379,5453,POU3F1
JCP2022_805380,5454,POU3F2
JCP2022_805381,5455,POU3F3
JCP2022_805382,5456,POU3F4
JCP2022_805383,5457,POU4F1
JCP2022_805384,5458,POU4F2
JCP2022_805385,5459,POU4F3
JCP2022_805386,5460,POU5F1
JCP2022_805387,134187,POU5F2
JCP2022_805388,5463,POU6F1
JCP2022_805389,11281,POU6F2
JCP2022_805390,151649,PP2D1
JCP2022_805391,5464,PPA1
JCP2022_805392,27068,PPA2
JCP2022_805393,56342,PPAN
JCP2022_805394,5465,PPARA
JCP2022_805395,5467,PPARD
JCP2022_805396,5468,PPARG
JCP2022_805397,10891,PPARGC1A
JCP2022_805398,133522,PPARGC1B
JCP2022_805399,5471,PPAT
JCP2022_805400,5473,PPBP
JCP2022_805401,60490,PPCDC
JCP2022_805402,79717,PPCS
JCP2022_805403,5475,PPEF1
JCP2022_805404,5470,PPEF2
JCP2022_805405,8500,PPFIA1
JCP2022_805406,8499,PPFIA2
JCP2022_805407,8541,PPFIA3
JCP2022_805408,8497,PPFIA4
JCP2022_805409,8495,PPFIBP2
JCP2022_805410,5478,PPIA
JCP2022_805411,5479,PPIB
JCP2022_805412,5480,PPIC
JCP2022_805413,10450,PPIE
JCP2022_805414,10105,PPIF
JCP2022_805415,9360,PPIG
JCP2022_805416,10465,PPIH
JCP2022_805417,51645,PPIL1
JCP2022_805418,23759,PPIL2
JCP2022_805419,53938,PPIL3
JCP2022_805420,85313,PPIL4
JCP2022_805421,9677,PPIP5K1
JCP2022_805422,23262,PPIP5K2
JCP2022_805423,5494,PPM1A
JCP2022_805424,5495,PPM1B
JCP2022_805425,8493,PPM1D
JCP2022_805426,22843,PPM1E
JCP2022_805427,9647,PPM1F
JCP2022_805428,5496,PPM1G
JCP2022_805429,57460,PPM1H
JCP2022_805430,333926,PPM1J
JCP2022_805431,152926,PPM1K
JCP2022_805432,151742,PPM1L
JCP2022_805433,132160,PPM1M
JCP2022_805434,51400,PPME1
JCP2022_805435,5498,PPOX
JCP2022_805436,5499,PPP1CA
JCP2022_805437,5500,PPP1CB
JCP2022_805438,5501,PPP1CC
JCP2022_805439,5514,PPP1R10
JCP2022_805440,4659,PPP1R12A
JCP2022_805441,4660,PPP1R12B
JCP2022_805442,54776,PPP1R12C
JCP2022_805443,23368,PPP1R13B
JCP2022_805444,84919,PPP1R15B
JCP2022_805445,84988,PPP1R16A
JCP2022_805446,26051,PPP1R16B
JCP2022_805447,5502,PPP1R1A
JCP2022_805448,84152,PPP1R1B
JCP2022_805449,151242,PPP1R1C
JCP2022_805450,5504,PPP1R2
JCP2022_805451,5506,PPP1R3A
JCP2022_805452,5507,PPP1R3C
JCP2022_805453,5509,PPP1R3D
JCP2022_805454,5510,PPP1R7
JCP2022_805455,5511,PPP1R8
JCP2022_805456,5515,PPP2CA
